date,max_temp,min_temp,igmin,min_grass,rain,pressure_cbl,wind_speed,max_10minute_wind,dir_10minute_wind,max_gust,sun,dos,global_radiation,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,Station Name,year,month,day,temp_range,smd_combined,wind_category,extreme_rain,heatwave,high_wind,extreme_weather,extreme_weather_combination,sun_category,season
1980-01-31,-1.46,-1.22,0,-0.5,5.75,981.0,1.77,1.73,-1.79,1.56,0.0,-0.02,81,3.95,0.7,-0.79,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,1,31,5.5,-2.3,NE,1,1,1,1,1-1-1,Moderate,Winter
1980-02-01,-1.68,-1.65,1,-1.45,4.2,993.0,-0.49,0.04,-0.74,0.53,4.1,-0.02,478,2.42,0.3,-1.13,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,2,1,6.3,-2.3,SE,1,1,1,1,1-1-1,Extremely High,Winter
1980-02-02,-1.13,-0.39,1,-1.29,2.2,988.3,0.85,2.19,0.54,1.77,0.8,-0.02,200,3.9,0.5,-0.92,0.0,-1.7,-3.45,53.43,-6.24,Dublin Airport,1980,2,2,3.4,-1.72,W,1,1,1,1,1-1-1,Moderate,Winter
1980-02-03,-1.48,-0.81,0,-0.71,5.75,990.2,-0.58,0.96,0.89,0.84,0.0,-0.02,84,3.75,0.4,-1.13,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,2,3,3.6,-2.3,W,1,1,1,1,1-1-1,Moderate,Winter
1980-02-04,-0.76,-0.7,0,-0.35,5.75,983.8,0.74,0.96,-0.63,0.95,0.5,-0.02,119,4.62,0.6,-0.86,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,2,4,6.6,-2.3,SE,1,1,1,1,1-1-1,Moderate,Winter
1980-02-05,-0.68,-0.72,0,-0.25,5.5,983.6,0.89,0.65,0.77,0.95,0.4,-0.02,245,6.12,0.5,-0.92,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,2,5,7.1,-2.3,W,1,1,1,1,1-1-1,Moderate,Winter
1980-02-06,-1.58,-1.33,1,-1.27,5.75,994.2,-0.96,-1.18,-1.91,-1.22,0.0,-0.02,124,3.7,0.4,-1.13,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,2,6,5.4,-2.3,NE,1,1,1,1,1-1-1,Moderate,Winter
1980-02-07,-1.01,-1.13,1,-1.19,4.8,995.0,-0.09,0.35,-0.86,0.53,0.0,-0.02,90,4.08,0.4,-1.13,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,2,7,7.3,-2.3,SE,1,1,1,1,1-1-1,Moderate,Winter
1980-02-08,-0.48,0.33,0,-0.73,0.0,991.5,-0.63,-0.88,-0.04,-0.91,2.4,-0.02,378,6.28,0.5,-0.99,0.5,0.5,-3.45,53.43,-6.24,Dublin Airport,1980,2,8,3.4,-0.82,S,0,1,1,0,0-1-1,Very High,Winter
1980-02-09,-1.05,-0.43,0,-0.14,4.9,991.3,-1.01,-0.42,1.12,-0.29,0.0,-0.02,137,6.5,0.2,-1.2,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,2,9,4.0,-2.3,NW,1,1,1,1,1-1-1,Moderate,Winter
1980-02-10,-0.6,-0.59,0,-0.75,0.0,1003.8,0.51,0.5,0.54,0.53,7.1,-0.02,625,5.05,0.8,-0.72,0.8,0.8,-3.45,53.43,-6.24,Dublin Airport,1980,2,10,6.9,-0.62,W,0,1,1,0,0-1-1,Extremely High,Winter
1980-02-11,-0.44,0.06,0,-0.41,1.8,1010.7,-0.29,-0.57,0.07,-0.4,2.4,-0.02,508,6.25,0.8,-0.72,0.0,-0.2,-3.45,53.43,-6.24,Dublin Airport,1980,2,11,4.8,-1.22,SW,0,1,1,0,0-1-1,Very High,Winter
1980-02-12,-0.58,0.4,0,0.08,1.6,1006.3,-0.25,-0.42,-0.16,-0.19,0.0,-0.02,59,7.2,0.8,-0.79,0.0,-0.8,-3.45,53.43,-6.24,Dublin Airport,1980,2,12,2.6,-1.42,S,0,1,1,0,0-1-1,Moderate,Winter
1980-02-13,-0.76,0.15,0,0.06,1.0,1004.7,-1.21,-1.33,0.42,-1.43,0.3,-0.02,324,7.28,0.4,-1.06,0.0,-0.6,-3.45,53.43,-6.24,Dublin Airport,1980,2,13,2.8,-1.35,SW,0,1,1,0,0-1-1,Moderate,Winter
1980-02-14,-0.34,0.11,0,-0.17,0.5,1000.2,0.07,0.65,-0.04,0.84,0.0,-0.02,109,6.98,0.9,-0.72,0.4,0.4,-3.45,53.43,-6.24,Dublin Airport,1980,2,14,5.1,-0.88,S,0,1,1,0,0-1-1,Moderate,Winter
1980-02-15,-0.83,-0.86,0,-0.81,0.0,1001.4,-0.31,-0.26,-0.86,-0.29,5.3,-0.02,710,6.32,0.4,-1.06,0.7,0.7,-3.45,53.43,-6.24,Dublin Airport,1980,2,15,7.0,-0.68,SE,0,1,1,0,0-1-1,Extremely High,Winter
1980-02-16,-0.21,0.18,0,0.08,3.6,1003.3,0.07,0.04,0.07,0.12,4.8,-0.02,638,7.5,1.1,-0.51,0.0,-1.8,-3.45,53.43,-6.24,Dublin Airport,1980,2,16,5.4,-1.75,SW,1,1,1,1,1-1-1,Extremely High,Winter
1980-02-17,-0.15,-0.05,0,-0.71,0.0,1006.8,0.22,0.35,-0.04,0.74,5.6,-0.02,596,7.4,1.0,-0.58,1.0,1.0,-3.45,53.43,-6.24,Dublin Airport,1980,2,17,6.7,-0.48,S,0,1,1,0,0-1-1,Extremely High,Winter
1980-02-18,-0.78,-0.32,0,0.19,5.75,1002.1,0.16,0.2,-0.51,0.33,0.0,-0.02,106,7.3,0.5,-0.99,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,2,18,4.8,-2.3,S,1,1,1,1,1-1-1,Moderate,Winter
1980-02-19,-1.31,-0.57,0,-0.71,0.9,1002.6,-0.72,-0.88,-2.26,-0.71,0.0,-0.02,202,6.05,0.4,-1.06,0.0,-0.5,-3.45,53.43,-6.24,Dublin Airport,1980,2,19,3.3,-1.32,N,0,1,1,0,0-1-1,Moderate,Winter
1980-02-20,-1.15,-0.03,0,0.19,1.5,998.5,-0.99,-0.72,-0.74,-0.5,0.0,-0.02,67,6.58,0.4,-1.06,0.0,-1.1,-3.45,53.43,-6.24,Dublin Airport,1980,2,20,1.7,-1.52,SE,0,1,1,0,0-1-1,Moderate,Winter
1980-02-21,-0.99,-0.57,1,-1.06,0.4,997.0,0.36,0.96,-0.63,1.36,0.0,-0.02,276,5.65,0.8,-0.72,0.4,0.4,-3.45,53.43,-6.24,Dublin Airport,1980,2,21,4.9,-0.88,SE,0,1,1,0,0-1-1,Moderate,Winter
1980-02-22,-1.01,-0.59,1,-1.14,0.1,1005.2,0.09,-0.11,1.36,-0.09,0.5,-0.02,509,5.38,0.8,-0.65,1.1,1.1,-3.45,53.43,-6.24,Dublin Airport,1980,2,22,4.9,-0.42,NW,0,1,1,0,0-1-1,Moderate,Winter
1980-02-23,-0.68,-1.4,1,-1.18,0.0,1016.9,-0.67,-0.88,1.12,-1.01,9.2,-0.02,934,4.9,0.9,-0.65,2.0,2.0,-3.45,53.43,-6.24,Dublin Airport,1980,2,23,10.1,0.18,NW,0,1,1,0,0-1-1,Extremely High,Winter
1980-02-24,-0.89,-1.31,1,-1.58,0.0,1017.8,-1.57,-1.64,-0.63,-1.74,4.3,-0.02,666,5.08,0.6,-0.86,2.5,2.5,-3.45,53.43,-6.24,Dublin Airport,1980,2,24,8.7,0.52,SE,0,1,1,0,0-1-1,Extremely High,Winter
1980-02-25,-1.03,-1.06,1,-1.43,0.0,1016.6,-0.56,-0.72,-2.03,-0.81,0.8,-0.02,420,5.5,0.5,-0.99,3.0,3.0,-3.45,53.43,-6.24,Dublin Airport,1980,2,25,6.9,0.85,NE,0,1,1,0,0-1-1,Moderate,Winter
1980-02-26,-0.81,-1.13,1,-1.54,0.1,1021.6,-0.92,-1.33,1.12,-1.43,1.7,-0.02,540,5.48,0.7,-0.79,3.6,3.6,-3.45,53.43,-6.24,Dublin Airport,1980,2,26,8.3,1.25,NW,0,1,1,0,0-1-1,High,Winter
1980-02-27,-1.34,-0.72,1,-1.46,0.0,1026.1,-1.61,-1.64,1.12,-1.63,0.0,-0.02,226,5.12,0.5,-0.99,4.1,4.1,-3.4,53.43,-6.24,Dublin Airport,1980,2,27,3.9,1.6,NW,0,1,1,0,0-1-1,Moderate,Winter
1980-02-28,-0.44,-0.79,1,-1.54,0.0,1026.5,-0.31,-0.57,0.54,-0.71,0.0,-0.02,432,5.5,0.7,-0.79,4.8,4.8,-2.5,53.43,-6.24,Dublin Airport,1980,2,28,8.6,2.37,W,0,1,1,0,0-1-1,Moderate,Winter
1980-02-29,-0.97,0.2,0,0.25,0.0,1023.0,-0.94,-1.18,1.12,-1.12,0.0,-0.02,301,6.82,0.8,-0.79,5.5,5.5,-1.6,53.43,-6.24,Dublin Airport,1980,2,29,1.6,3.13,NW,0,1,1,0,0-1-1,Moderate,Winter
1980-03-01,-0.89,0.02,0,0.04,0.0,1018.3,-0.9,-1.03,1.71,-1.22,2.2,-0.02,577,7.1,0.8,-0.72,5.75,5.75,-0.7,53.43,-6.24,Dublin Airport,1980,3,1,2.8,3.6,N,0,1,1,0,0-1-1,Very High,Spring
1980-03-02,-0.48,-1.02,0,-0.02,0.0,1014.7,-0.65,-0.72,1.59,-0.91,1.4,-0.02,526,6.5,0.8,-0.65,5.75,5.75,0.2,53.43,-6.24,Dublin Airport,1980,3,2,9.4,3.9,N,0,1,1,0,0-1-1,High,Spring
1980-03-03,-1.13,-1.56,1,-1.75,0.0,1013.6,-0.92,-1.03,-0.74,-1.12,3.6,-0.02,687,5.2,0.8,-0.72,5.75,5.75,1.0,53.43,-6.24,Dublin Airport,1980,3,3,8.6,4.17,SE,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-04,-0.83,-0.88,1,-1.33,0.0,1005.8,-0.61,0.04,-0.04,0.22,1.3,-0.02,330,5.5,0.9,-0.65,5.75,5.75,1.8,53.43,-6.24,Dublin Airport,1980,3,4,7.1,4.43,S,0,1,1,0,0-1-1,High,Spring
1980-03-05,-0.58,-0.14,0,0.06,2.2,991.2,-0.05,0.35,-0.51,0.43,2.0,-0.02,547,6.58,1.0,-0.51,5.75,5.75,0.6,53.43,-6.24,Dublin Airport,1980,3,5,5.0,4.03,S,1,1,1,1,1-1-1,Very High,Spring
1980-03-06,-0.32,-0.45,0,-0.33,1.6,974.8,0.58,1.42,0.54,1.36,1.1,-0.02,472,7.1,0.9,-0.58,5.75,5.75,-0.1,53.43,-6.24,Dublin Airport,1980,3,6,7.7,3.8,W,0,1,1,0,0-1-1,High,Spring
1980-03-07,-0.83,-0.52,0,-0.44,2.2,973.7,0.51,0.04,1.24,0.33,4.5,-0.02,781,6.62,1.1,-0.38,5.4,5.4,-1.2,53.43,-6.24,Dublin Airport,1980,3,7,5.5,3.2,NW,1,1,1,1,1-1-1,Extremely High,Spring
1980-03-08,-0.93,-0.41,0,-0.75,0.7,994.7,0.63,0.2,1.24,0.22,3.3,-0.02,631,6.38,1.0,-0.44,5.6,5.6,-0.9,53.43,-6.24,Dublin Airport,1980,3,8,4.5,3.43,NW,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-09,-0.72,-0.88,0,-0.79,2.9,1005.3,-0.18,-0.11,0.77,-0.5,6.1,-0.02,896,6.22,1.2,-0.24,3.9,3.9,-2.5,53.43,-6.24,Dublin Airport,1980,3,9,7.6,1.77,W,1,1,1,1,1-1-1,Extremely High,Spring
1980-03-10,-0.78,-0.88,0,-0.39,1.2,1001.5,1.01,1.42,0.89,1.46,6.2,-0.02,998,6.6,1.2,-0.17,3.8,3.8,-2.4,53.43,-6.24,Dublin Airport,1980,3,10,7.3,1.73,W,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-11,-0.38,-0.14,0,-0.6,2.2,1004.5,0.69,0.35,0.31,0.53,0.0,-0.02,331,7.5,0.9,-0.58,2.5,2.5,-3.45,53.43,-6.24,Dublin Airport,1980,3,11,6.0,0.52,SW,1,1,1,1,1-1-1,Moderate,Spring
1980-03-12,-0.48,-1.24,0,0.29,2.5,997.9,0.07,0.2,1.12,0.22,4.2,-0.02,889,8.35,0.8,-0.58,0.8,0.8,-3.45,53.43,-6.24,Dublin Airport,1980,3,12,10.4,-0.62,NW,1,1,1,1,1-1-1,Extremely High,Spring
1980-03-13,-1.21,-1.54,1,-1.21,1.3,1002.7,0.29,0.35,1.36,0.02,8.2,-0.02,1235,6.02,1.1,-0.24,0.6,0.6,-3.45,53.43,-6.24,Dublin Airport,1980,3,13,8.1,-0.75,NW,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-14,-1.03,-1.36,1,-1.0,0.5,1010.8,-0.9,-1.03,0.89,-1.12,9.2,-0.02,1207,5.5,1.1,-0.38,1.1,1.1,-3.45,53.43,-6.24,Dublin Airport,1980,3,14,8.2,-0.42,W,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-15,-1.52,-0.66,1,-1.5,0.0,1012.8,-0.49,-1.03,-1.09,-1.12,0.0,-0.02,276,5.15,0.9,-0.65,2.0,2.0,-3.1,53.43,-6.24,Dublin Airport,1980,3,15,2.7,0.3,E,0,1,1,0,0-1-1,Moderate,Spring
1980-03-16,-1.27,-0.86,0,-0.39,4.9,1008.9,-0.2,0.35,0.77,0.22,0.0,-0.02,308,5.18,0.8,-0.72,0.0,-2.1,-3.45,53.43,-6.24,Dublin Airport,1980,3,16,4.8,-1.85,W,1,1,1,1,1-1-1,Moderate,Spring
1980-03-17,-1.7,-1.24,1,-0.91,4.8,1000.0,0.74,0.2,-1.79,0.22,3.3,-0.02,576,4.5,0.7,-0.65,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,3,17,4.4,-2.3,NE,1,1,1,1,1-1-1,Extremely High,Spring
1980-03-18,-1.72,-0.88,0,-0.71,5.75,1001.8,2.53,2.34,-1.44,2.49,0.0,-0.02,86,4.22,0.6,-0.79,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,3,18,2.7,-2.3,E,1,1,1,1,1-1-1,Moderate,Spring
1980-03-19,-2.13,-1.24,0,-0.81,3.6,1009.7,3.16,2.03,-1.56,1.98,0.1,-0.02,423,3.12,0.9,-0.31,0.0,-2.7,-3.45,53.43,-6.24,Dublin Airport,1980,3,19,2.3,-2.05,E,1,0,1,0,1-0-1,Moderate,Spring
1980-03-20,-1.87,-1.47,1,-1.0,0.0,1002.9,0.13,0.5,-1.56,0.74,3.2,-0.02,925,3.32,1.2,-0.17,1.2,1.2,-3.45,53.43,-6.24,Dublin Airport,1980,3,20,4.6,-0.35,E,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-21,-1.85,-1.96,1,-2.37,0.9,989.9,0.25,-0.11,1.24,-0.09,9.6,-0.02,1339,3.6,1.3,-0.03,1.6,1.6,-3.45,53.43,-6.24,Dublin Airport,1980,3,21,6.9,-0.08,NW,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-22,-1.42,-2.19,1,-1.77,0.0,989.0,-0.16,-0.26,0.42,-0.5,9.3,-0.02,1471,3.75,1.5,0.1,3.1,3.1,-3.45,53.43,-6.24,Dublin Airport,1980,3,22,10.0,0.92,SW,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-23,-1.4,-1.27,1,-1.87,5.75,988.3,0.81,0.65,-0.86,0.95,0.3,-0.02,409,3.42,0.6,-0.72,0.0,-3.45,-3.45,53.43,-6.24,Dublin Airport,1980,3,23,6.0,-2.3,SE,1,1,1,1,1-1-1,Moderate,Spring
1980-03-24,-0.72,-0.72,1,-1.12,0.3,985.4,-0.16,0.04,-1.09,0.74,6.2,-0.02,1192,5.3,1.4,-0.03,1.1,1.1,-3.45,53.43,-6.24,Dublin Airport,1980,3,24,6.9,-0.42,E,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-25,-0.81,-0.7,1,-0.98,0.5,985.8,-0.47,-0.57,-0.74,-0.6,1.4,-0.02,645,5.62,1.1,-0.38,1.7,1.7,-3.45,53.43,-6.24,Dublin Airport,1980,3,25,6.4,-0.02,SE,0,1,1,0,0-1-1,High,Spring
1980-03-26,-0.56,-0.25,0,-0.58,1.0,984.9,0.18,0.2,-0.16,0.22,4.7,-0.02,1040,5.85,1.6,0.1,2.2,2.2,-3.45,53.43,-6.24,Dublin Airport,1980,3,26,5.6,0.32,S,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-27,-0.78,-0.52,0,-0.21,0.0,982.5,-0.16,0.2,-2.26,0.12,3.1,-0.02,709,6.58,1.1,-0.38,3.3,3.3,-3.45,53.43,-6.24,Dublin Airport,1980,3,27,5.7,1.05,N,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-28,-0.68,-0.57,1,-1.27,5.75,980.2,-0.11,0.2,-1.33,0.02,0.7,-0.02,362,5.82,0.9,-0.58,0.0,-3.1,-3.45,53.43,-6.24,Dublin Airport,1980,3,28,6.4,-2.18,E,1,1,1,1,1-1-1,Moderate,Spring
1980-03-29,-0.62,-0.7,0,-0.52,0.9,996.1,1.05,1.11,1.01,1.15,9.0,-0.02,1347,6.7,1.5,0.31,0.6,0.6,-3.45,53.43,-6.24,Dublin Airport,1980,3,29,7.3,-0.75,W,0,1,1,0,0-1-1,Extremely High,Spring
1980-03-30,-1.11,-1.22,1,-0.94,0.1,1004.0,0.02,0.65,-0.63,0.84,2.6,-0.02,782,5.4,0.9,-0.44,1.4,1.4,-3.45,53.43,-6.24,Dublin Airport,1980,3,30,7.2,-0.22,SE,0,1,1,0,0-1-1,Very High,Spring
1980-03-31,0.26,-0.0,0,0.12,0.6,991.7,1.19,0.65,0.19,0.84,3.1,-0.02,905,8.02,1.4,0.03,2.2,2.2,-3.45,53.43,-6.24,Dublin Airport,1980,3,31,8.5,0.32,SW,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-01,-0.81,-0.5,0,-0.12,0.8,998.1,-0.45,0.2,1.01,0.43,0.9,-0.02,678,7.62,1.1,-0.38,2.5,2.5,-3.45,53.43,-6.24,Dublin Airport,1980,4,1,5.5,0.52,W,0,1,1,0,0-1-1,Moderate,Spring
1980-04-02,-0.13,-0.61,0,-0.6,0.2,1012.0,0.63,0.65,1.24,0.84,11.3,-0.02,1697,7.52,2.2,0.86,4.4,4.4,-3.45,53.43,-6.24,Dublin Airport,1980,4,2,9.3,1.78,NW,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-03,-0.13,-1.11,0,-0.79,0.0,1022.4,-1.17,-1.33,0.77,-1.53,7.0,-0.02,1376,7.82,1.6,0.1,5.75,5.75,-1.7,53.43,-6.24,Dublin Airport,1980,4,3,11.5,3.27,W,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-04,-0.11,-0.27,1,-0.85,0.0,1022.5,-0.94,-0.72,-0.98,-0.81,11.8,-0.02,1813,9.12,2.1,0.58,5.75,5.75,0.4,53.43,-6.24,Dublin Airport,1980,4,4,7.9,3.97,SE,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-05,0.3,-0.95,1,-1.48,0.0,1024.0,-1.68,-1.49,-0.86,-1.63,11.4,-0.02,1744,9.02,2.0,0.38,5.75,5.75,2.4,53.43,-6.24,Dublin Airport,1980,4,5,12.9,4.63,SE,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-06,0.19,-0.68,1,-1.18,0.0,1026.1,-1.41,-1.49,1.24,-1.43,11.5,-0.02,1830,9.93,2.0,0.45,5.75,5.75,4.4,53.43,-6.24,Dublin Airport,1980,4,6,11.2,5.3,NW,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-07,-0.21,-0.66,1,-0.85,0.0,1025.4,0.13,-0.11,1.47,-0.09,6.9,-0.02,1275,9.35,1.7,0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,7,9.1,5.75,NW,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-08,-0.27,-0.57,0,-0.69,0.0,1021.8,-0.14,0.35,1.59,0.12,3.0,-0.02,791,8.18,1.5,-0.03,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,8,8.4,5.75,N,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-09,-0.58,-0.25,3,-0.81,0.0,1018.1,-0.18,-0.26,1.12,-0.29,0.1,-0.02,642,8.4,1.3,-0.24,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,9,5.5,5.75,NW,0,1,1,0,0-1-1,Moderate,Spring
1980-04-10,-0.44,-0.57,1,-0.91,0.0,1015.8,-1.12,-0.88,-0.74,-1.12,1.6,-0.02,928,8.45,1.3,-0.24,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,10,7.6,5.75,SE,0,1,1,0,0-1-1,High,Spring
1980-04-11,-0.5,0.02,0,0.31,0.0,1010.5,-1.23,-0.57,-0.51,-0.71,0.8,-0.02,608,8.88,1.2,-0.38,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,11,4.7,5.75,S,0,1,1,0,0-1-1,Moderate,Spring
1980-04-12,0.05,-0.21,0,-0.52,0.0,1001.7,0.38,0.04,-0.51,0.33,2.4,-0.02,1215,8.7,1.9,0.51,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,12,8.4,5.75,S,0,1,1,0,0-1-1,Very High,Spring
1980-04-13,0.62,0.04,0,0.64,0.0,998.8,0.89,0.96,-0.28,0.95,3.9,-0.02,1239,10.2,2.2,0.79,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,13,10.1,5.75,S,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-14,-1.01,-0.68,1,-0.94,5.75,1006.1,-0.09,0.2,-2.03,0.12,0.0,-0.02,522,8.6,0.8,-0.58,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,14,5.3,5.75,NE,1,1,1,1,1-1-1,Moderate,Spring
1980-04-15,-0.58,0.11,0,0.06,0.0,1007.7,-1.08,-1.18,0.89,-1.12,0.0,-0.02,518,9.07,0.8,-0.65,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,15,3.9,5.75,W,0,1,1,0,0-1-1,Moderate,Spring
1980-04-16,0.38,-0.57,0,-0.29,0.0,1013.9,-0.38,-0.42,1.12,-0.6,7.5,-0.02,1445,9.82,2.0,0.51,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,16,11.6,5.75,NW,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-17,-0.01,-0.27,0,-0.37,0.0,1017.3,0.2,-0.11,1.71,-0.09,9.7,-0.02,1609,10.62,2.2,0.79,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,17,8.4,5.75,N,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-18,0.79,-0.07,0,0.15,0.0,1013.8,1.14,0.5,1.24,0.33,10.6,-0.02,2091,11.2,2.8,1.68,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,18,11.4,5.75,NW,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-19,0.09,-0.12,0,0.4,0.0,1011.2,1.28,0.96,1.59,0.84,11.7,-0.02,1965,11.95,2.7,1.54,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,19,8.2,5.75,N,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-20,-0.32,-0.68,0,-0.14,0.0,1012.8,0.47,0.65,1.71,0.64,6.0,-0.02,1057,10.02,1.9,0.45,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,20,8.7,5.75,N,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-21,0.03,-1.09,1,-1.27,0.0,1016.0,-0.34,-0.72,1.12,-0.5,5.2,-0.02,1267,9.68,1.7,0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,21,12.2,5.75,NW,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-22,0.13,0.27,0,0.42,0.2,1017.6,0.04,-0.26,1.36,-0.4,2.4,-0.02,1150,11.55,1.8,0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,22,6.7,5.75,NW,0,1,1,0,0-1-1,Very High,Spring
1980-04-23,0.09,0.31,0,0.04,0.0,1018.0,-0.94,-0.88,1.24,-1.12,0.8,-0.02,819,11.52,1.6,-0.03,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,23,6.3,5.75,NW,0,1,1,0,0-1-1,Moderate,Spring
1980-04-24,0.26,0.42,0,0.56,0.0,1014.0,-1.23,-1.33,1.12,-1.12,2.9,-0.02,1180,12.25,1.9,0.31,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,24,6.6,5.75,NW,0,1,1,0,0-1-1,Very High,Spring
1980-04-25,-0.56,0.29,0,-0.06,0.0,1009.4,-1.28,-1.18,-0.86,-1.32,0.0,-0.02,809,11.5,1.3,-0.24,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,25,3.2,5.75,SE,0,1,1,0,0-1-1,Moderate,Spring
1980-04-26,0.28,0.06,0,-0.46,0.0,1008.6,-1.66,-1.49,1.12,-1.63,5.8,-0.02,1529,12.98,2.2,0.58,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,26,8.3,5.75,NW,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-27,-0.03,0.31,0,0.48,0.4,1011.2,-0.96,-0.88,1.24,-0.91,0.3,-0.02,863,12.32,1.6,0.03,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,27,5.7,5.75,NW,0,1,1,0,0-1-1,Moderate,Spring
1980-04-28,-0.3,-0.7,1,-1.02,0.0,1014.8,-0.49,-0.42,-2.14,-0.6,6.3,-0.02,1221,11.08,1.7,0.24,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,28,8.9,5.75,N,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-29,-0.07,-0.95,1,-1.29,0.0,1015.8,-0.78,-0.72,-1.91,-0.81,12.1,-0.02,1978,12.12,2.3,0.86,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,29,11.1,5.75,NE,0,1,1,0,0-1-1,Extremely High,Spring
1980-04-30,-0.34,0.18,0,-0.67,0.0,1013.4,0.78,0.5,-1.68,0.43,4.1,-0.02,1277,11.7,1.8,0.51,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,4,30,4.8,5.75,NE,0,1,1,0,0-1-1,Extremely High,Spring
1980-05-01,-0.48,0.18,0,-0.1,0.0,1011.8,0.54,0.04,-1.56,0.22,2.0,-0.02,942,10.75,1.6,0.17,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,5,1,4.1,5.75,E,0,1,1,0,0-1-1,Very High,Spring
1980-05-02,-0.15,0.13,0,-0.31,0.0,1009.3,0.92,0.35,-1.79,0.64,6.8,-0.02,1567,11.82,2.2,0.99,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,5,2,5.9,5.75,NE,0,1,1,0,0-1-1,Extremely High,Spring
1980-05-03,-0.21,-0.18,0,0.04,0.0,1007.6,1.5,0.65,-1.44,0.74,8.0,-0.02,1694,11.12,2.5,1.4,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,5,3,7.0,5.75,E,0,1,1,0,0-1-1,Extremely High,Spring
1980-05-04,-0.19,-0.09,0,-0.23,0.0,1008.2,0.13,-0.11,-1.44,-0.29,9.9,-0.02,2025,12.05,2.4,1.2,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,1980,5,4,6.7,5.75,E,0,1,1,0,0-1-1,Extremely High,Spring
